word	lemma	tense	nonfinite	singular-number	third-person	imperative-subjunctive	participle
evene	evene	NA	1	0	0	1	0
betee	betee	NA	1	0	0	1	0
administre	administre	NA	1	0	0	1	0
banjax	banjax	NA	1	0	0	1	0
shroom	shroom	NA	1	0	0	1	0
todraw	todraw	NA	1	0	0	1	0
schmoose	schmoose	NA	1	0	0	1	0
pants	pants	NA	1	0	0	1	0
overword	overword	NA	1	0	0	1	0
physiologise	physiologise	NA	1	0	0	1	0
encline	encline	NA	1	0	0	1	0
immunotype	immunotype	NA	1	0	0	1	0
hammer	hammer	NA	1	0	0	1	0
dinnle	dinnle	NA	1	0	0	1	0
f*ck	f*ck	NA	1	0	0	1	0
exam	exam	NA	1	0	0	1	0
more	more	NA	1	0	0	1	0
deaerate	deaerate	NA	1	0	0	1	0
homogenize	homogenize	NA	1	0	0	1	0
detraditionalise	detraditionalise	NA	1	0	0	1	0
circumfer	circumfer	NA	1	0	0	1	0
sectorise	sectorise	NA	1	0	0	1	0
divinize	divinize	NA	1	0	0	1	0
rerotate	rerotate	NA	1	0	0	1	0
shadowgraph	shadowgraph	NA	1	0	0	1	0
granulate	granulate	NA	1	0	0	1	0
rotoscope	rotoscope	NA	1	0	0	1	0
tom	tom	NA	1	0	0	1	0
aimbot	aimbot	NA	1	0	0	1	0
outcoach	outcoach	NA	1	0	0	1	0
leme	leme	NA	1	0	0	1	0
damaskin	damaskin	NA	1	0	0	1	0
insolubilize	insolubilize	NA	1	0	0	1	0
biography	biography	NA	1	0	0	1	0
denasalize	denasalize	NA	1	0	0	1	0
overtax	overtax	NA	1	0	0	1	0
deliberate	deliberate	NA	1	0	0	1	0
euchre	euchre	NA	1	0	0	1	0
reaward	reaward	NA	1	0	0	1	0
outstare	outstare	NA	1	0	0	1	0
overeye	overeye	NA	1	0	0	1	0
titup	titup	NA	1	0	0	1	0
hang	hang	NA	1	0	0	1	0
coinstantiate	coinstantiate	NA	1	0	0	1	0
divinise	divinise	NA	1	0	0	1	0
undergrade	undergrade	NA	1	0	0	1	0
monarchise	monarchise	NA	1	0	0	1	0
prescore	prescore	NA	1	0	0	1	0
dreave	dreave	NA	1	0	0	1	0
reprimitivize	reprimitivize	NA	1	0	0	1	0
undersubscribe	undersubscribe	NA	1	0	0	1	0
blanch	blanch	NA	1	0	0	1	0
backscratch	backscratch	NA	1	0	0	1	0
overstep	overstep	NA	1	0	0	1	0
quantise	quantise	NA	1	0	0	1	0
misascribe	misascribe	NA	1	0	0	1	0
nub	nub	NA	1	0	0	1	0
resheathe	resheathe	NA	1	0	0	1	0
destone	destone	NA	1	0	0	1	0
diarise	diarise	NA	1	0	0	1	0
canopy	canopy	NA	1	0	0	1	0
denib	denib	NA	1	0	0	1	0
downrate	downrate	NA	1	0	0	1	0
bacchanalise	bacchanalise	NA	1	0	0	1	0
riffle	riffle	NA	1	0	0	1	0
bawl	bawl	NA	1	0	0	1	0
dehub	dehub	NA	1	0	0	1	0
cackle	cackle	NA	1	0	0	1	0
clearstarch	clearstarch	NA	1	0	0	1	0
reflow	reflow	NA	1	0	0	1	0
tszuj	tszuj	NA	1	0	0	1	0
cleptoparasitize	cleptoparasitize	NA	1	0	0	1	0
yuk	yuk	NA	1	0	0	1	0
skin	skin	NA	1	0	0	1	0
tanalise	tanalise	NA	1	0	0	1	0
dogpaddle	dogpaddle	NA	1	0	0	1	0
micellarize	micellarize	NA	1	0	0	1	0
rim	rim	NA	1	0	0	1	0
hurtle	hurtle	NA	1	0	0	1	0
refan	refan	NA	1	0	0	1	0
hex	hex	NA	1	0	0	1	0
opsonise	opsonise	NA	1	0	0	1	0
refrigerate	refrigerate	NA	1	0	0	1	0
transfaunate	transfaunate	NA	1	0	0	1	0
autobox	autobox	NA	1	0	0	1	0
tolerate	tolerate	NA	1	0	0	1	0
precis	precis	NA	1	0	0	1	0
blueprint	blueprint	NA	1	0	0	1	0
tetrazotize	tetrazotize	NA	1	0	0	1	0
tantrum	tantrum	NA	1	0	0	1	0
divorce	divorce	NA	1	0	0	1	0
quintessentialize	quintessentialize	NA	1	0	0	1	0
enveigle	enveigle	NA	1	0	0	1	0
benzoylate	benzoylate	NA	1	0	0	1	0
poussette	poussette	NA	1	0	0	1	0
refund	refund	NA	1	0	0	1	0
deblur	deblur	NA	1	0	0	1	0
hyperpronate	hyperpronate	NA	1	0	0	1	0
dotcom	dotcom	NA	1	0	0	1	0
outsmell	outsmell	NA	1	0	0	1	0
leave	leave	NA	1	0	0	1	0
hymn	hymn	NA	1	0	0	1	0
scenarioize	scenarioize	NA	1	0	0	1	0
unharness	unharness	NA	1	0	0	1	0
recure	recure	NA	1	0	0	1	0
riggle	riggle	NA	1	0	0	1	0
spaniel	spaniel	NA	1	0	0	1	0
ringtone	ringtone	NA	1	0	0	1	0
mammalianise	mammalianise	NA	1	0	0	1	0
retrotranscribe	retrotranscribe	NA	1	0	0	1	0
spermatise	spermatise	NA	1	0	0	1	0
nuzzle	nuzzle	NA	1	0	0	1	0
bespot	bespot	NA	1	0	0	1	0
boardwalk	boardwalk	NA	1	0	0	1	0
mere	mere	NA	1	0	0	1	0
patriarchalize	patriarchalize	NA	1	0	0	1	0
outtrot	outtrot	NA	1	0	0	1	0
daff	daff	NA	1	0	0	1	0
exercise	exercise	NA	1	0	0	1	0
respawn	respawn	NA	1	0	0	1	0
upslant	upslant	NA	1	0	0	1	0
covey	covey	NA	1	0	0	1	0
mistranscribe	mistranscribe	NA	1	0	0	1	0
slim	slim	NA	1	0	0	1	0
letch	letch	NA	1	0	0	1	0
countervalue	countervalue	NA	1	0	0	1	0
rambolt	rambolt	NA	1	0	0	1	0
reconjugate	reconjugate	NA	1	0	0	1	0
conceive	conceive	NA	1	0	0	1	0
prevet	prevet	NA	1	0	0	1	0
scoss	scoss	NA	1	0	0	1	0
fum	fum	NA	1	0	0	1	0
bookkeep	bookkeep	NA	1	0	0	1	0
consumerize	consumerize	NA	1	0	0	1	0
schwitz	schwitz	NA	1	0	0	1	0
decatize	decatize	NA	1	0	0	1	0
dissipate	dissipate	NA	1	0	0	1	0
defamiliarise	defamiliarise	NA	1	0	0	1	0
standardise	standardise	NA	1	0	0	1	0
snowmobile	snowmobile	NA	1	0	0	1	0
kitemark	kitemark	NA	1	0	0	1	0
missend	missend	NA	1	0	0	1	0
interunite	interunite	NA	1	0	0	1	0
tut	tut	NA	1	0	0	1	0
fault	fault	NA	1	0	0	1	0
diecast	diecast	NA	1	0	0	1	0
frot	frot	NA	1	0	0	1	0
malocclude	malocclude	NA	1	0	0	1	0
defibulate	defibulate	NA	1	0	0	1	0
surname	surname	NA	1	0	0	1	0
farce	farce	NA	1	0	0	1	0
prestress	prestress	NA	1	0	0	1	0
untell	untell	NA	1	0	0	1	0
deaurate	deaurate	NA	1	0	0	1	0
impersonalize	impersonalize	NA	1	0	0	1	0
applaud	applaud	NA	1	0	0	1	0
hæsitate	hæsitate	NA	1	0	0	1	0
immunolocate	immunolocate	NA	1	0	0	1	0
peacock	peacock	NA	1	0	0	1	0
instrumentalize	instrumentalize	NA	1	0	0	1	0
chronologise	chronologise	NA	1	0	0	1	0
granitise	granitise	NA	1	0	0	1	0
diminutivize	diminutivize	NA	1	0	0	1	0
salinise	salinise	NA	1	0	0	1	0
renvoy	renvoy	NA	1	0	0	1	0
interinfluence	interinfluence	NA	1	0	0	1	0
fortunise	fortunise	NA	1	0	0	1	0
unpackage	unpackage	NA	1	0	0	1	0
inmingle	inmingle	NA	1	0	0	1	0
rehire	rehire	NA	1	0	0	1	0
nought	nought	NA	1	0	0	1	0
yar	yar	NA	1	0	0	1	0
sequestre	sequestre	NA	1	0	0	1	0
youthfulize	youthfulize	NA	1	0	0	1	0
altercate	altercate	NA	1	0	0	1	0
copperplate	copperplate	NA	1	0	0	1	0
beframe	beframe	NA	1	0	0	1	0
diversify	diversify	NA	1	0	0	1	0
ramshackle	ramshackle	NA	1	0	0	1	0
fume	fume	NA	1	0	0	1	0
preorder	preorder	NA	1	0	0	1	0
formylate	formylate	NA	1	0	0	1	0
interdigitate	interdigitate	NA	1	0	0	1	0
carambole	carambole	NA	1	0	0	1	0
tramp	tramp	NA	1	0	0	1	0
protocol	protocol	NA	1	0	0	1	0
demodulate	demodulate	NA	1	0	0	1	0
prevalidate	prevalidate	NA	1	0	0	1	0
detrude	detrude	NA	1	0	0	1	0
envigourate	envigourate	NA	1	0	0	1	0
estray	estray	NA	1	0	0	1	0
bonfire	bonfire	NA	1	0	0	1	0
butylate	butylate	NA	1	0	0	1	0
hyporegulate	hyporegulate	NA	1	0	0	1	0
subanalyse	subanalyse	NA	1	0	0	1	0
reinstitutionalize	reinstitutionalize	NA	1	0	0	1	0
stive	stive	NA	1	0	0	1	0
beam	beam	NA	1	0	0	1	0
borrowe	borrowe	NA	1	0	0	1	0
unserialize	unserialize	NA	1	0	0	1	0
dip	dip	NA	1	0	0	1	0
autolyze	autolyze	NA	1	0	0	1	0
solute	solute	NA	1	0	0	1	0
disworship	disworship	NA	1	0	0	1	0
disavaunce	disavaunce	NA	1	0	0	1	0
villicate	villicate	NA	1	0	0	1	0
plumb	plumb	NA	1	0	0	1	0
karyotype	karyotype	NA	1	0	0	1	0
morne	morne	NA	1	0	0	1	0
forensicate	forensicate	NA	1	0	0	1	0
haze	haze	NA	1	0	0	1	0
loff	loff	NA	1	0	0	1	0
emetize	emetize	NA	1	0	0	1	0
underhydrate	underhydrate	NA	1	0	0	1	0
swear	swear	NA	1	0	0	1	0
outlaw	outlaw	NA	1	0	0	1	0
premediate	premediate	NA	1	0	0	1	0
glutathionylate	glutathionylate	NA	1	0	0	1	0
sleepwrite	sleepwrite	NA	1	0	0	1	0
visa	visa	NA	1	0	0	1	0
swale	swale	NA	1	0	0	1	0
accreditate	accreditate	NA	1	0	0	1	0
thumbshot	thumbshot	NA	1	0	0	1	0
jag	jag	NA	1	0	0	1	0
tat	tat	NA	1	0	0	1	0
whine	whine	NA	1	0	0	1	0
underman	underman	NA	1	0	0	1	0
resubmerge	resubmerge	NA	1	0	0	1	0
caffeinate	caffeinate	NA	1	0	0	1	0
depants	depants	NA	1	0	0	1	0
lour	lour	NA	1	0	0	1	0
estruate	estruate	NA	1	0	0	1	0
sie	sie	NA	1	0	0	1	0
regrede	regrede	NA	1	0	0	1	0
glom	glom	NA	1	0	0	1	0
untile	untile	NA	1	0	0	1	0
depressurise	depressurise	NA	1	0	0	1	0
jihadize	jihadize	NA	1	0	0	1	0
electrolize	electrolize	NA	1	0	0	1	0
bracket	bracket	NA	1	0	0	1	0
diss	diss	NA	1	0	0	1	0
knell	knell	NA	1	0	0	1	0
abstrude	abstrude	NA	1	0	0	1	0
slent	slent	NA	1	0	0	1	0
low	low	NA	1	0	0	1	0
scram	scram	NA	1	0	0	1	0
sanctificate	sanctificate	NA	1	0	0	1	0
torat	torat	NA	1	0	0	1	0
forebite	forebite	NA	1	0	0	1	0
triple	triple	NA	1	0	0	1	0
tonitruate	tonitruate	NA	1	0	0	1	0
lipoate	lipoate	NA	1	0	0	1	0
offhold	offhold	NA	1	0	0	1	0
salicylize	salicylize	NA	1	0	0	1	0
underload	underload	NA	1	0	0	1	0
disbend	disbend	NA	1	0	0	1	0
prenasalize	prenasalize	NA	1	0	0	1	0
rechip	rechip	NA	1	0	0	1	0
unpopularize	unpopularize	NA	1	0	0	1	0
formalinise	formalinise	NA	1	0	0	1	0
propine	propine	NA	1	0	0	1	0
cyanoethylate	cyanoethylate	NA	1	0	0	1	0
unpriest	unpriest	NA	1	0	0	1	0
strip	strip	NA	1	0	0	1	0
tent	tent	NA	1	0	0	1	0
sellotape	sellotape	NA	1	0	0	1	0
quantificate	quantificate	NA	1	0	0	1	0
prime	prime	NA	1	0	0	1	0
personate	personate	NA	1	0	0	1	0
outmarch	outmarch	NA	1	0	0	1	0
methoximate	methoximate	NA	1	0	0	1	0
shmear	shmear	NA	1	0	0	1	0
copyedit	copyedit	NA	1	0	0	1	0
metastatize	metastatize	NA	1	0	0	1	0
deprescribe	deprescribe	NA	1	0	0	1	0
bioinvade	bioinvade	NA	1	0	0	1	0
jit	jit	NA	1	0	0	1	0
philippise	philippise	NA	1	0	0	1	0
efflate	efflate	NA	1	0	0	1	0
affectionate	affectionate	NA	1	0	0	1	0
mention	mention	NA	1	0	0	1	0
attaint	attaint	NA	1	0	0	1	0
misspeak	misspeak	NA	1	0	0	1	0
euthanize	euthanize	NA	1	0	0	1	0
relume	relume	NA	1	0	0	1	0
mismarry	mismarry	NA	1	0	0	1	0
defuel	defuel	NA	1	0	0	1	0
coralise	coralise	NA	1	0	0	1	0
dragge	dragge	NA	1	0	0	1	0
quaver	quaver	NA	1	0	0	1	0
perscopate	perscopate	NA	1	0	0	1	0
dehydrogenize	dehydrogenize	NA	1	0	0	1	0
backsight	backsight	NA	1	0	0	1	0
dismutate	dismutate	NA	1	0	0	1	0
fortee	fortee	NA	1	0	0	1	0
ensanguine	ensanguine	NA	1	0	0	1	0
overstrew	overstrew	NA	1	0	0	1	0
countryfy	countryfy	NA	1	0	0	1	0
rumourmonger	rumourmonger	NA	1	0	0	1	0
intervise	intervise	NA	1	0	0	1	0
reenergise	reenergise	NA	1	0	0	1	0
intemperate	intemperate	NA	1	0	0	1	0
perf	perf	NA	1	0	0	1	0
topstitch	topstitch	NA	1	0	0	1	0
leg	leg	NA	1	0	0	1	0
alcolizate	alcolizate	NA	1	0	0	1	0
needle	needle	NA	1	0	0	1	0
hostilize	hostilize	NA	1	0	0	1	0
foredo	foredo	NA	1	0	0	1	0
lasciviate	lasciviate	NA	1	0	0	1	0
anchour	anchour	NA	1	0	0	1	0
philanthropize	philanthropize	NA	1	0	0	1	0
validify	validify	NA	1	0	0	1	0
testimonialize	testimonialize	NA	1	0	0	1	0
bewhore	bewhore	NA	1	0	0	1	0
mainprise	mainprise	NA	1	0	0	1	0
treacle	treacle	NA	1	0	0	1	0
backlash	backlash	NA	1	0	0	1	0
overpersonalise	overpersonalise	NA	1	0	0	1	0
flabagast	flabagast	NA	1	0	0	1	0
photomicrograph	photomicrograph	NA	1	0	0	1	0
position	position	NA	1	0	0	1	0
outwait	outwait	NA	1	0	0	1	0
propone	propone	NA	1	0	0	1	0
gang	gang	NA	1	0	0	1	0
humorise	humorise	NA	1	0	0	1	0
rebar	rebar	NA	1	0	0	1	0
intercessionate	intercessionate	NA	1	0	0	1	0
depave	depave	NA	1	0	0	1	0
acupuncture	acupuncture	NA	1	0	0	1	0
chack	chack	NA	1	0	0	1	0
inbox	inbox	NA	1	0	0	1	0
special	special	NA	1	0	0	1	0
lure	lure	NA	1	0	0	1	0
legitimise	legitimise	NA	1	0	0	1	0
zorb	zorb	NA	1	0	0	1	0
weaponise	weaponise	NA	1	0	0	1	0
gnosticise	gnosticise	NA	1	0	0	1	0
prewet	prewet	NA	1	0	0	1	0
forthlook	forthlook	NA	1	0	0	1	0
enschedule	enschedule	NA	1	0	0	1	0
tour	tour	NA	1	0	0	1	0
hip	hip	NA	1	0	0	1	0
gander	gander	NA	1	0	0	1	0
fox	fox	NA	1	0	0	1	0
entabulate	entabulate	NA	1	0	0	1	0
stable	stable	NA	1	0	0	1	0
sun	sun	NA	1	0	0	1	0
libate	libate	NA	1	0	0	1	0
miscoordinate	miscoordinate	NA	1	0	0	1	0
liquidate	liquidate	NA	1	0	0	1	0
marmalize	marmalize	NA	1	0	0	1	0
pension	pension	NA	1	0	0	1	0
weatherise	weatherise	NA	1	0	0	1	0
atropinise	atropinise	NA	1	0	0	1	0
thump	thump	NA	1	0	0	1	0
oversteer	oversteer	NA	1	0	0	1	0
abelianise	abelianise	NA	1	0	0	1	0
censorize	censorize	NA	1	0	0	1	0
ablute	ablute	NA	1	0	0	1	0
nail	nail	NA	1	0	0	1	0
aestheticise	aestheticise	NA	1	0	0	1	0
dealbate	dealbate	NA	1	0	0	1	0
goosh	goosh	NA	1	0	0	1	0
backbend	backbend	NA	1	0	0	1	0
load	load	NA	1	0	0	1	0
overachieve	overachieve	NA	1	0	0	1	0
prieve	prieve	NA	1	0	0	1	0
teletransmit	teletransmit	NA	1	0	0	1	0
reëducate	reëducate	NA	1	0	0	1	0
squeg	squeg	NA	1	0	0	1	0
affile	affile	NA	1	0	0	1	0
suture	suture	NA	1	0	0	1	0
buller	buller	NA	1	0	0	1	0
counterseal	counterseal	NA	1	0	0	1	0
broderick	broderick	NA	1	0	0	1	0
peen	peen	NA	1	0	0	1	0
disdeify	disdeify	NA	1	0	0	1	0
deesterify	deesterify	NA	1	0	0	1	0
quarry	quarry	NA	1	0	0	1	0
revocate	revocate	NA	1	0	0	1	0
fleck	fleck	NA	1	0	0	1	0
muzz	muzz	NA	1	0	0	1	0
moleskin	moleskin	NA	1	0	0	1	0
thyroidectomise	thyroidectomise	NA	1	0	0	1	0
electrophoretise	electrophoretise	NA	1	0	0	1	0
unmanacle	unmanacle	NA	1	0	0	1	0
overmake	overmake	NA	1	0	0	1	0
unfurnish	unfurnish	NA	1	0	0	1	0
horripilate	horripilate	NA	1	0	0	1	0
abhor	abhor	NA	1	0	0	1	0
apprecihate	apprecihate	NA	1	0	0	1	0
interlaminate	interlaminate	NA	1	0	0	1	0
tincture	tincture	NA	1	0	0	1	0
lump	lump	NA	1	0	0	1	0
vibe	vibe	NA	1	0	0	1	0
elbow	elbow	NA	1	0	0	1	0
concassé	concassé	NA	1	0	0	1	0
overprovision	overprovision	NA	1	0	0	1	0
preadmit	preadmit	NA	1	0	0	1	0
unassemble	unassemble	NA	1	0	0	1	0
deplete	deplete	NA	1	0	0	1	0
snack	snack	NA	1	0	0	1	0
pollenise	pollenise	NA	1	0	0	1	0
enounce	enounce	NA	1	0	0	1	0
meng	meng	NA	1	0	0	1	0
underpart	underpart	NA	1	0	0	1	0
croak	croak	NA	1	0	0	1	0
intune	intune	NA	1	0	0	1	0
fletch	fletch	NA	1	0	0	1	0
gnide	gnide	NA	1	0	0	1	0
monophosphorylate	monophosphorylate	NA	1	0	0	1	0
wussify	wussify	NA	1	0	0	1	0
overtread	overtread	NA	1	0	0	1	0
apophthegmatize	apophthegmatize	NA	1	0	0	1	0
rump	rump	NA	1	0	0	1	0
permalink	permalink	NA	1	0	0	1	0
trig	trig	NA	1	0	0	1	0
enbibe	enbibe	NA	1	0	0	1	0
decrease	decrease	NA	1	0	0	1	0
thimblerig	thimblerig	NA	1	0	0	1	0
waggle	waggle	NA	1	0	0	1	0
offthrow	offthrow	NA	1	0	0	1	0
phototrigger	phototrigger	NA	1	0	0	1	0
deorphanize	deorphanize	NA	1	0	0	1	0
salivate	salivate	NA	1	0	0	1	0
tousel	tousel	NA	1	0	0	1	0
untread	untread	NA	1	0	0	1	0
rumble	rumble	NA	1	0	0	1	0
pillarise	pillarise	NA	1	0	0	1	0
liue	liue	NA	1	0	0	1	0
inbuild	inbuild	NA	1	0	0	1	0
sanctuarize	sanctuarize	NA	1	0	0	1	0
dectuple	dectuple	NA	1	0	0	1	0
herniate	herniate	NA	1	0	0	1	0
rerequest	rerequest	NA	1	0	0	1	0
determinate	determinate	NA	1	0	0	1	0
revolutionalise	revolutionalise	NA	1	0	0	1	0
scower	scower	NA	1	0	0	1	0
anhele	anhele	NA	1	0	0	1	0
graft	graft	NA	1	0	0	1	0
taxonomise	taxonomise	NA	1	0	0	1	0
mistide	mistide	NA	1	0	0	1	0
rotisserize	rotisserize	NA	1	0	0	1	0
superfete	superfete	NA	1	0	0	1	0
pseudologise	pseudologise	NA	1	0	0	1	0
meet	meet	NA	1	0	0	1	0
fantasticize	fantasticize	NA	1	0	0	1	0
sermonize	sermonize	NA	1	0	0	1	0
betwine	betwine	NA	1	0	0	1	0
kirtle	kirtle	NA	1	0	0	1	0
router	router	NA	1	0	0	1	0
misunderstand	misunderstand	NA	1	0	0	1	0
bespeech	bespeech	NA	1	0	0	1	0
popple	popple	NA	1	0	0	1	0
massacer	massacer	NA	1	0	0	1	0
intwine	intwine	NA	1	0	0	1	0
forleave	forleave	NA	1	0	0	1	0
deinduce	deinduce	NA	1	0	0	1	0
tinsel	tinsel	NA	1	0	0	1	0
garnett	garnett	NA	1	0	0	1	0
camouflage	camouflage	NA	1	0	0	1	0
tweel	tweel	NA	1	0	0	1	0
enterfere	enterfere	NA	1	0	0	1	0
crake	crake	NA	1	0	0	1	0
desynchronize	desynchronize	NA	1	0	0	1	0
smouch	smouch	NA	1	0	0	1	0
witness	witness	NA	1	0	0	1	0
imbox	imbox	NA	1	0	0	1	0
communize	communize	NA	1	0	0	1	0
preview	preview	NA	1	0	0	1	0
broddle	broddle	NA	1	0	0	1	0
ontologise	ontologise	NA	1	0	0	1	0
multiload	multiload	NA	1	0	0	1	0
handsome	handsome	NA	1	0	0	1	0
peanut	peanut	NA	1	0	0	1	0
revalorise	revalorise	NA	1	0	0	1	0
brumate	brumate	NA	1	0	0	1	0
colocalise	colocalise	NA	1	0	0	1	0
metal	metal	NA	1	0	0	1	0
backchat	backchat	NA	1	0	0	1	0
smutty	smutty	NA	1	0	0	1	0
polyfill	polyfill	NA	1	0	0	1	0
bridesmaid	bridesmaid	NA	1	0	0	1	0
cavern	cavern	NA	1	0	0	1	0
bald	bald	NA	1	0	0	1	0
chattelise	chattelise	NA	1	0	0	1	0
interinvolve	interinvolve	NA	1	0	0	1	0
hoy	hoy	NA	1	0	0	1	0
sulk	sulk	NA	1	0	0	1	0
crosstabulate	crosstabulate	NA	1	0	0	1	0
touzle	touzle	NA	1	0	0	1	0
chirp	chirp	NA	1	0	0	1	0
sanguify	sanguify	NA	1	0	0	1	0
pane	pane	NA	1	0	0	1	0
ranforce	ranforce	NA	1	0	0	1	0
embrine	embrine	NA	1	0	0	1	0
incarnadine	incarnadine	NA	1	0	0	1	0
sess	sess	NA	1	0	0	1	0
sinofy	sinofy	NA	1	0	0	1	0
slance	slance	NA	1	0	0	1	0
whimsy	whimsy	NA	1	0	0	1	0
triplex	triplex	NA	1	0	0	1	0
phonemicize	phonemicize	NA	1	0	0	1	0
aby	aby	NA	1	0	0	1	0
curse	curse	NA	1	0	0	1	0
photogravure	photogravure	NA	1	0	0	1	0
mathematicise	mathematicise	NA	1	0	0	1	0
encompass	encompass	NA	1	0	0	1	0
stuffe	stuffe	NA	1	0	0	1	0
recover	recover	NA	1	0	0	1	0
overstabilize	overstabilize	NA	1	0	0	1	0
counterplan	counterplan	NA	1	0	0	1	0
gage	gage	NA	1	0	0	1	0
exmatriculate	exmatriculate	NA	1	0	0	1	0
impede	impede	NA	1	0	0	1	0
dirty	dirty	NA	1	0	0	1	0
gas	gas	NA	1	0	0	1	0
aminate	aminate	NA	1	0	0	1	0
vacuolise	vacuolise	NA	1	0	0	1	0
jake	jake	NA	1	0	0	1	0
cowash	cowash	NA	1	0	0	1	0
semanticise	semanticise	NA	1	0	0	1	0
becast	becast	NA	1	0	0	1	0
beclam	beclam	NA	1	0	0	1	0
uncurry	uncurry	NA	1	0	0	1	0
urine	urine	NA	1	0	0	1	0
microencapsulate	microencapsulate	NA	1	0	0	1	0
dehalogenate	dehalogenate	NA	1	0	0	1	0
handshake	handshake	NA	1	0	0	1	0
fame	fame	NA	1	0	0	1	0
outstand	outstand	NA	1	0	0	1	0
instaure	instaure	NA	1	0	0	1	0
unweary	unweary	NA	1	0	0	1	0
interdeal	interdeal	NA	1	0	0	1	0
misactivate	misactivate	NA	1	0	0	1	0
circ	circ	NA	1	0	0	1	0
feague	feague	NA	1	0	0	1	0
gronk	gronk	NA	1	0	0	1	0
pump	pump	NA	1	0	0	1	0
uridylate	uridylate	NA	1	0	0	1	0
gnarr	gnarr	NA	1	0	0	1	0
effascinate	effascinate	NA	1	0	0	1	0
moonbathe	moonbathe	NA	1	0	0	1	0
overanimate	overanimate	NA	1	0	0	1	0
shoehorn	shoehorn	NA	1	0	0	1	0
splenectomise	splenectomise	NA	1	0	0	1	0
ambulance	ambulance	NA	1	0	0	1	0
dispel	dispel	NA	1	0	0	1	0
proverbialise	proverbialise	NA	1	0	0	1	0
moonball	moonball	NA	1	0	0	1	0
poise	poise	NA	1	0	0	1	0
creativize	creativize	NA	1	0	0	1	0
affiliate	affiliate	NA	1	0	0	1	0
snape	snape	NA	1	0	0	1	0
geach	geach	NA	1	0	0	1	0
undersupply	undersupply	NA	1	0	0	1	0
miscirculate	miscirculate	NA	1	0	0	1	0
myocardialize	myocardialize	NA	1	0	0	1	0
transude	transude	NA	1	0	0	1	0
apotheosize	apotheosize	NA	1	0	0	1	0
syncronize	syncronize	NA	1	0	0	1	0
uppercase	uppercase	NA	1	0	0	1	0
unshake	unshake	NA	1	0	0	1	0
copywrite	copywrite	NA	1	0	0	1	0
trim	trim	NA	1	0	0	1	0
finesse	finesse	NA	1	0	0	1	0
outsave	outsave	NA	1	0	0	1	0
repercolate	repercolate	NA	1	0	0	1	0
reseek	reseek	NA	1	0	0	1	0
toll	toll	NA	1	0	0	1	0
unshoe	unshoe	NA	1	0	0	1	0
dinge	dinge	NA	1	0	0	1	0
naturalise	naturalise	NA	1	0	0	1	0
postillate	postillate	NA	1	0	0	1	0
retire	retire	NA	1	0	0	1	0
reapparel	reapparel	NA	1	0	0	1	0
yete	yete	NA	1	0	0	1	0
excur	excur	NA	1	0	0	1	0
pinocytize	pinocytize	NA	1	0	0	1	0
rebus	rebus	NA	1	0	0	1	0
cityfy	cityfy	NA	1	0	0	1	0
bugger	bugger	NA	1	0	0	1	0
copter	copter	NA	1	0	0	1	0
neoterise	neoterise	NA	1	0	0	1	0
fantasize	fantasize	NA	1	0	0	1	0
minnow	minnow	NA	1	0	0	1	0
baboonize	baboonize	NA	1	0	0	1	0
reunify	reunify	NA	1	0	0	1	0
betine	betine	NA	1	0	0	1	0
peer	peer	NA	1	0	0	1	0
saturate	saturate	NA	1	0	0	1	0
redisplace	redisplace	NA	1	0	0	1	0
mural	mural	NA	1	0	0	1	0
anagram	anagram	NA	1	0	0	1	0
rationalize	rationalize	NA	1	0	0	1	0
reallege	reallege	NA	1	0	0	1	0
seesaw	seesaw	NA	1	0	0	1	0
hemolyze	hemolyze	NA	1	0	0	1	0
heap	heap	NA	1	0	0	1	0
interclose	interclose	NA	1	0	0	1	0
reactualize	reactualize	NA	1	0	0	1	0
macromodel	macromodel	NA	1	0	0	1	0
resort	resort	NA	1	0	0	1	0
damn	damn	NA	1	0	0	1	0
nursle	nursle	NA	1	0	0	1	0
seniorize	seniorize	NA	1	0	0	1	0
instantize	instantize	NA	1	0	0	1	0
fordote	fordote	NA	1	0	0	1	0
hock	hock	NA	1	0	0	1	0
wildfeed	wildfeed	NA	1	0	0	1	0
zero	zero	NA	1	0	0	1	0
resterilise	resterilise	NA	1	0	0	1	0
retransmit	retransmit	NA	1	0	0	1	0
swarm	swarm	NA	1	0	0	1	0
island	island	NA	1	0	0	1	0
diaphragm	diaphragm	NA	1	0	0	1	0
delivre	delivre	NA	1	0	0	1	0
unbale	unbale	NA	1	0	0	1	0
dogwhip	dogwhip	NA	1	0	0	1	0
advantage	advantage	NA	1	0	0	1	0
reinfiltrate	reinfiltrate	NA	1	0	0	1	0
chemicalize	chemicalize	NA	1	0	0	1	0
lirk	lirk	NA	1	0	0	1	0
welk	welk	NA	1	0	0	1	0
enniche	enniche	NA	1	0	0	1	0
anatomise	anatomise	NA	1	0	0	1	0
stammer	stammer	NA	1	0	0	1	0
stereomutate	stereomutate	NA	1	0	0	1	0
falsify	falsify	NA	1	0	0	1	0
covary	covary	NA	1	0	0	1	0
aught	aught	NA	1	0	0	1	0
underly	underly	NA	1	0	0	1	0
axiomatize	axiomatize	NA	1	0	0	1	0
conch	conch	NA	1	0	0	1	0
republicanize	republicanize	NA	1	0	0	1	0
minimise	minimise	NA	1	0	0	1	0
restrike	restrike	NA	1	0	0	1	0
